corpus,dataset,n_norm,n_hard,frac_triv,fp,n_eff,eff_frac
tsbad_m,032_GHL_id_1_Sensor_tr_50000_1st_65001.c,2500,123,0.0,152|0676940b84|cb90484ee5,21,0.17073170731707318
tsbad_m,044_GHL_id_13_Sensor_tr_50000_1st_145001,2500,123,0.0,152|734ff1e0e2|b84b485d20,22,0.17886178861788618
tsbad_m,033_GHL_id_2_Sensor_tr_50000_1st_51001.c,2500,123,0.0,152|abff7d6b88|6dbbec9810,24,0.1951219512195122
ovrbench,thyroid-ann,1396,121,0.573943661971831,6|4db7c8b1fd|315ce4822f,116,0.9586776859504132
adbench,23_mammography,2400,119,0.5423076923076923,6|f9d0a63bb1|cd6970747b,106,0.8907563025210085
oddbench,DeveloperSurvey,1299,119,0.0,5|b3562a50f7|ac0dd86595,102,0.8571428571428571
tsbad_m,045_GHL_id_14_Sensor_tr_50000_1st_85076.,2500,118,0.0,152|fd19402599|e05946ffa1,27,0.2288135593220339
oddbench,GenomicSequencing,1002,117,0.0,10|872bcdebd1|3908a5190c,106,0.905982905982906
tsbad_m,038_GHL_id_7_Sensor_tr_50000_1st_100001.,2500,113,0.0,152|10f8be5421|17d7e8dfd2,20,0.17699115044247787
oddbench,FraudEventLog,2400,112,0.5851851851851851,3|b414744274|680ed988e2,79,0.7053571428571429
tsbad_m,100_SVDB_id_17_Medical_tr_17803_1st_1790,1552,111,0.6763848396501457,16|9610014d78|9eabe4cb95,92,0.8288288288288288
oddbench,BuildingEnergyCompliance,957,110,0.0,25|647e0e5196|c3dc38fa10,94,0.8545454545454545
oddbench,WindmillAnomaly,2400,109,0.538135593220339,17|387af95480|25dd9a5970,82,0.7522935779816514
tsbad_m,042_GHL_id_11_Sensor_tr_50000_1st_150001,2500,104,0.0,152|8f4d5685e4|3a6e4bb898,20,0.19230769230769232
