corpus,dataset,n_norm,n_hard,frac_triv,fp,n_eff,eff_frac,d,dip_frac,mean_dip,bc_frac,gmm_k,silh,dip_proj_frac,dip_proj_minp,bestdir_p,knn_apnorm,anom_dist_ratio,oracle_apnorm,base_rate,truefam,base_rate_full
ovrbench,CardiacHealth,2400,3686,0.2975033352391843,5|4d6b8eeb73|8a95aad41e,441,0.1196418882257189,5,1.0,0.0361766666666666,0.2,15.0,0.232352841273761,0.05,0.0001348091244911,0.9970898394388316,0.961,2.16,0.982,0.75,local,0.606
ovrbench,PhysicsTraining,2400,3625,0.1115196078431372,49|0aae4229d1|35044d6706,387,0.1067586206896551,49,0.5918367346938775,0.0311051240919355,0.5510204081632653,11.0,0.3471235234561448,0.0333333333333333,0.0025158523283841,0.0,-0.018,0.99,0.081,0.751,local,0.602
ovrbench,HealthActivityObesity,2400,3565,0.0442359249329758,6|2ffcb7c029|315aebd162,402,0.1127629733520336,6,0.1666666666666666,0.0083764673178927,0.1666666666666666,7.0,0.4390566666788248,0.0,0.404333926225667,0.9455020319762708,-0.103,1.01,0.015,0.748,local,0.598
oddbench,SalesOrderPriority,2400,3495,0.1111393692777212,7|8f71713ba9|609603e272,465,0.1330472103004291,7,0.2857142857142857,0.0244796732944121,0.7142857142857143,15.0,0.4209909856157338,0.1166666666666666,0.0,0.9902565345020008,0.157,1.26,0.253,0.744,local,0.593
oddbench,MouseInteractionPhase,2400,3246,0.0,5|ecde4a8bf5|ebd00ddcfb,287,0.0884165126309303,5,0.6,0.0398269221306948,0.6,15.0,0.3446182026910919,0.1333333333333333,3.072225943845375e-05,0.339062626283283,0.994,6.1,1.0,0.73,local,0.575
tsbad_m,172_SWaT_id_2_Sensor_tr_23700_1st_23800.,4701,3239,0.0,408|e234e00702|0615911de2,269,0.0830503241741278,408,0.7549668874172185,0.0447888076294817,0.6986754966887417,14.0,0.3281682490750032,0.0,0.1082372635934234,0.0,0.929,311274533.55,0.898,0.408,local,0.408
ovrbench,Run_or_walk_information,2400,3153,0.0053627760252365,6|53b8e98fec|03ecf595ef,232,0.073580716777672,6,1.0,0.0333334530229802,0.1666666666666666,13.0,0.3963953136805272,0.3833333333333333,0.0,0.3690794316465272,0.295,2.04,0.579,0.724,local,0.568
oddbench,ProsperLoan,2400,2949,0.0283360790774299,33|32b3994528|6220556e71,434,0.1471685317056629,33,0.6060606060606061,0.0278651963524894,0.6363636363636364,9.0,0.2450240576674682,0.0166666666666666,0.0001319969370575,0.9971543662892732,0.096,1.07,0.16,0.711,local,0.551
ovrbench,JobChangePatterns,2400,2862,0.0006983240223463,3|272a61a6e2|65b768a7e7,425,0.1484975541579315,3,0.6666666666666666,0.0534,1.0,13.0,0.4619817871422452,0.55,0.0,0.0,0.113,1.28,0.463,0.704,global,0.544
tsbad_m,097_SVDB_id_14_Medical_tr_1031_1st_1131.,2359,2481,0.0293427230046948,16|204617619e|0eeccb6890,531,0.2140266021765417,16,0.8125,0.0697919466275165,0.6875,12.0,0.5810279364127918,0.45,0.0,0.0,0.04,1.06,0.669,0.513,local,0.513
oddbench,CourseRegistration,2400,2202,0.0103370786516853,5|8919abf7a8|16431e2c66,288,0.1307901907356948,5,0.8,0.0357538461538461,0.8,15.0,0.8641522633185676,1.0,0.0,0.0005544158938489,-0.132,0.76,0.104,0.647,local,0.478
oddbench,RacingMotion,2400,2194,0.2496580027359781,10|62a19a4964|90eba1cbfe,322,0.1467639015496809,10,0.8,0.0440170208216921,0.5,14.0,0.2625208213474936,0.1666666666666666,0.0,0.1867059655697611,0.594,1.84,0.999,0.68,local,0.478
oddbench,PoliceForceDisturbance,2400,2128,0.0088495575221238,18|7476a628c5|6065ff1d62,298,0.1400375939849624,18,1.0,0.0424619219039835,0.3333333333333333,6.0,0.2337054315701654,0.0,0.1004538806582838,0.0,-0.024,0.94,0.243,0.64,local,0.47
ovrbench,FakeNewsPropagation,2400,2094,0.2563920454545454,11|6bf31891df|39d0a763ee,534,0.2550143266475644,11,0.6363636363636364,0.0249170259410748,0.8181818181818182,13.0,0.8260957901741848,0.2333333333333333,0.0,0.0,0.413,2.37,0.447,0.645,global,0.466
tsbad_m,088_SVDB_id_5_Medical_tr_500_1st_168.csv,2419,2009,0.0763218390804597,16|0f30432f2a|a12cbb8751,442,0.2200099552015928,16,0.75,0.0528097962923412,0.625,7.0,0.5312740009069272,0.35,0.0,0.0,0.038,1.07,0.194,0.454,local,0.454
ovrbench,WebpageSessionIntrusion,2400,1990,0.1186891054030115,10|0f8c24577a|5d8756ebe7,310,0.1557788944723618,10,1.0,0.051098361453476,1.0,9.0,0.6648152280958558,0.9333333333333332,0.0,1.1675533928556805e-07,-0.071,0.59,0.066,0.611,local,0.453
ovrbench,FinancialTransaction4,2400,1963,0.062111801242236,7|ec103426f2|16d630f475,501,0.2552215995924605,7,1.0,0.0779943333333333,0.7142857142857143,13.0,0.3623878798759034,0.25,0.0,0.0,0.122,1.2,0.302,0.621,local,0.45
tsbad_m,111_SVDB_id_28_Medical_tr_1791_1st_1891.,2508,1935,0.0046296296296296,16|7f9003e9e1|aad1baee0f,543,0.2806201550387597,16,0.8125,0.0731669292731506,0.5,12.0,0.5400724989133912,0.55,0.0,0.0,0.102,1.11,0.751,0.436,local,0.436
oddbench,FinancialTransactionAnomalies,2400,1929,0.0,5|31baa81362|64f37082d8,462,0.23950233281493,5,0.6,0.0165696373799588,0.8,8.0,0.2334474583002041,0.0,0.052738849993461,0.4980483672549854,0.029,1.03,0.1,0.616,local,0.446
oddbench,ProtestViolence,2400,1925,0.2833209233060312,7|dc32ccb551|225769a6a0,416,0.2161038961038961,7,0.7142857142857143,0.03525738343975,0.5714285714285714,15.0,0.9335232366512988,0.25,0.0,0.1561456261709201,0.301,1.73,0.757,0.575,global,0.445
ovrbench,TextAnomalyDetection,2400,1912,0.0492292391844853,9|c3bbd245f4|6ff2d075c6,367,0.1919456066945606,9,0.1111111111111111,0.0063693724178081,0.5555555555555556,5.0,0.443754523851282,0.0,0.3418525704273381,0.9989166049028392,-0.095,1.0,-0.03,0.614,global,0.443
tsbad_m,030_MITDB_id_12_Medical_tr_50000_1st_845,7314,1849,0.030922431865828,16|7f4755bf7f|04c2e40026,477,0.2579772850189291,16,0.6875,0.0338376111951455,0.625,13.0,0.6189959869005058,0.4166666666666667,0.0,0.0,0.107,1.1,0.033,0.199,local,0.202
tsbad_m,140_CATSv2_id_3_Sensor_tr_28307_1st_2840,4633,1848,0.0,136|3babbe331d|dcb17f44a5,449,0.2429653679653679,136,0.4328358208955223,0.0367176734348046,0.5895522388059702,15.0,0.1715399615690047,0.0,0.4730923247477879,0.0,0.744,1.78,0.603,0.285,global,0.285
oddbench,HumanRobotCollaboration,2400,1789,0.0499203398831651,3|0515b43795|f412a5d928,250,0.1397428731134712,3,1.0,0.0410595455041336,0.6666666666666666,7.0,0.3122186671695038,0.25,1.857632762169992e-05,0.0304735374594815,0.429,1.71,0.619,0.601,local,0.427
tsbad_m,115_PSM_id_1_Facility_tr_50000_1st_12987,2170,1745,0.0,200|48c8fcb34d|25e08e4ab5,337,0.1931232091690544,200,0.2,0.0103824219729012,0.285,7.0,0.2753808359324612,0.0,0.4379532444022707,0.9921914667272742,0.317,1.15,0.488,0.446,global,0.446
oddbench,TBAnomalyDetection,2400,1715,0.1750841750841751,3|ee1d64fdd5|684ff1680d,413,0.2408163265306122,3,0.3333333333333333,0.0152235559996193,0.0,7.0,0.2781687795610891,0.0,0.3128893518125503,0.9939374412869324,0.236,1.27,0.362,0.583,local,0.417
dami,SpamBase,1012,1679,0.0,57|d84b0b4c54|0b1606830c,474,0.2823108993448481,57,0.087719298245614,0.0057352469624171,0.9473684210526316,14.0,0.7655068183406402,0.0,0.2178448395825936,0.9920872691845696,0.723,2.51,0.739,0.768,global,0.624
adbench,35_SpamBase,1012,1679,0.0,57|c77cdf9579|f1f90a5f0c,475,0.2829064919594997,57,0.1578947368421052,0.0080267214856254,0.9473684210526316,15.0,0.7642969102815313,0.0,0.351189472248507,0.9965420517964116,0.722,2.5,0.733,0.768,global,0.624
ovrbench,malware-analysis-datasets-pe-section-hea,2400,1645,0.0463768115942029,4|67234439b4|b4a0f751e7,481,0.2924012158054711,4,,,,,,,,,,,,,,0.407
ovrbench,CelestialObjects2,2400,1551,0.8289778365861726,14|95e7258530|86908407fc,500,0.3223726627981947,14,0.4285714285714285,0.0151092633600922,0.1428571428571428,14.0,0.240392056927337,0.0,0.7601526422506729,0.994689814982296,0.597,1.59,0.548,0.56,global,0.393
ovrbench,NetworkHealthMonitor,2400,1508,0.0226830848995463,22|3e8b950260|83fa5c6286,384,0.2546419098143236,22,0.6363636363636364,0.0330965118931868,0.7272727272727273,10.0,0.935980608827562,0.4166666666666667,0.0,0.9923264852405254,0.48,1.91,0.551,0.543,local,0.386
ovrbench,Word2VecPCA,2400,1435,0.0407754010695187,3|a2e58e6b3f|42665341d9,369,0.2571428571428571,3,0.3333333333333333,0.0092740028803776,0.3333333333333333,8.0,0.6604140190751789,0.0833333333333333,0.0,0.0,-0.07,0.94,0.066,0.546,global,0.374
ovrbench,AmazonReviewAnomalies,2400,1434,0.0831202046035805,3|25a1b6fbf5|4e508188da,467,0.3256624825662482,3,1.0,0.0688429893601515,1.0,15.0,0.4943094636150826,0.65,0.0,0.0164018259400469,0.735,5.94,0.77,0.544,global,0.374
