corpus,dataset,truefam,reg_random,reg_beta1,reg_matched,reg_em,reg_mv,reg_consensus,reg_model_centrality,reg_hits
ovrbench,AbstractAnomalyBatch,local,0.635291181365085,0.8824316690073153,0.8715851259910832,0.8703356990163809,0.8703356990163809,0.8824316690073153,0.9359243512029548,0.9359243512029548
ovrbench,GamingBehavior,local,0.3436428076078102,0.3009563002803129,0.3946529307284655,0.4257380093034006,0.4257380093034006,0.3946529307284655,0.3946529307284655,0.3946529307284655
oddbench,GeneticAnalysis,global,0.0839291863494945,0.0515620752254325,0.0515620752254325,0.0992455741226042,0.0992455741226042,0.0982315870960956,0.0982315870960956,0.1108403222043915
oddbench,AxieInfinityBug,global,0.1015635736577794,0.0940712134677891,0.0438662765944231,0.0582486894724592,0.0438662765944231,0.130940377019591,0.130940377019591,0.130940377019591
oddbench,RealEstateBlockType,global,0.0941111352938706,0.0173204423340995,0.0416784785662833,0.0269014632970379,0.0173204423340995,0.0416784785662833,0.0416784785662833,0.0416784785662833
oddbench,WaterPointFunctionality,local,0.0983268687768923,0.0,0.0,0.057722718544473,0.057722718544473,0.1013524319790167,0.1013524319790167,0.1013524319790167
oddbench,SMSClassification,global,0.2782235435915583,0.4520885863648636,0.0711914003176689,0.0711914003176689,0.0,0.1866332671158085,0.1866332671158085,0.1866332671158085
ovrbench,KPIData,local,0.0823290819489503,0.0967601835607496,0.0967601835607496,0.0849885755914275,0.0849885755914275,0.1155235308455536,0.1155235308455536,0.1155235308455536
ovrbench,ShuttleOperations,local,0.5366643405160895,0.0,0.0,0.0370964158832183,0.0370964158832183,0.7238256989407665,0.7238256989407665,0.7238256989407665
oddbench,CasePriority,local,0.1480413220106277,0.1283025771709303,0.1283025771709303,0.1283025771709303,0.1283025771709303,0.0214618658121832,0.0214618658121832,0.2178654089516807
adbench,44_Wilt,local,0.6118896830192945,0.1883080589082228,0.4456969079747201,0.4456969079747201,0.4456969079747201,0.709072570285834,0.709072570285834,0.709072570285834
ovrbench,SpotifyHitPredictor,global,0.1967027527221076,0.0572037710467307,0.0572037710467307,0.0572037710467307,0.0572037710467307,0.0804487304742053,0.0804487304742053,0.0804487304742053
dami,Wilt,local,0.2224007376179487,0.0,0.2303594905587133,0.1807377541580447,0.1807377541580447,0.2544250395756441,0.2544250395756441,0.2544250395756441
oddbench,TreadmillStatus,local,0.4912878406631267,0.6528875246189886,0.6528875246189886,0.3148853787350399,0.3148853787350399,0.6252022764128854,0.6252022764128854,0.6252022764128854
ovrbench,students_dropout_and_academic_success,local,0.1368790902144458,0.0998037252180903,0.0998037252180903,0.1287160289158748,0.0998037252180903,0.1842851593950593,0.1842851593950593,0.1842851593950593
ovrbench,MalariaDetection,global,0.5825029657747258,0.8296380183362532,0.8296380183362532,0.4276087138514206,0.1910997669185635,0.4276087138514206,0.4276087138514206,0.4276087138514206
ovrbench,GesturePhaseSegmentationProcessed,local,0.5838293632852867,0.0207285425741863,0.0207285425741863,0.6914854017655763,0.6914854017655763,0.6792340547405522,0.6792340547405522,0.6792340547405522
ovrbench,HealthMetrics,local,0.0650824154528947,0.1001957753363956,0.0536770383378201,0.0536770383378201,0.0637926796159922,0.0280506587759315,0.0280506587759315,0.0280506587759315
oddbench,BugSeverity,global,0.0759617686727246,0.0032644493011344,0.0032644493011344,0.0032644493011344,0.0032644493011344,0.0622028452396309,0.0622028452396309,0.0622028452396309
