corpus,dataset,n_anom,n_norm,d,frac_triv,n_hard,rec_hard,fp_hard,rec_soft,fp_soft,rec_cal,fp_cal,net_soft,net_cal,fp
ovrbench,FinancialIndicators1,96,401,16,0.010416666666666666,95,0.19791666666666666,0.04987531172069826,0.3333333333333333,0.14962593516209477,0.22916666666666666,0.057356608478802994,0.18370739817123855,0.17181005818786366,16|ff428dfbf8|51ec919113
ovrbench,FinancialMetricsAnomaly,875,1568,23,0.09485714285714286,792,0.06514285714285714,0.012755102040816327,0.4205714285714286,0.3010204081632653,0.12914285714285714,0.0548469387755102,0.11955102040816329,0.07429591836734695,23|b2eebbd2b4|6d3ab4d133
ovrbench,FinancialTransaction1,388,2400,102,0.07474226804123711,359,0.01804123711340206,0.014583333333333334,0.16752577319587628,0.19125,0.023195876288659795,0.025416666666666667,-0.023724226804123727,-0.0022207903780068726,102|6e41f1c19f|8a1a12c0fd
ovrbench,FinancialTransaction4,2093,2400,7,0.062111801242236024,1963,0.003822264691829909,0.0020833333333333333,0.18346870520783565,0.05291666666666667,0.15193502150023888,0.0225,0.13055203854116898,0.1294350215002389,7|ec103426f2|16d630f475
ovrbench,FireRiskAnalysis,3819,2400,15,0.006546216286986122,3794,0.006022518984027232,0.004166666666666667,0.16601204503796804,0.12833333333333333,0.041895784236711184,0.0275,0.037678711704634715,0.014395784236711184,15|6f7e704823|c6601d31e8
ovrbench,FootballBetting,2570,2400,7,1.0,0,0.003501945525291829,0.002916666666666667,0.034241245136186774,0.05541666666666667,0.014396887159533073,0.02666666666666667,-0.021175421530479896,-0.012269779507133595,7|af4d009ace|7a59ca9662
ovrbench,FootballEfficiency,1049,2400,6,0.14299332697807435,899,0.002859866539561487,0.0025,0.27454718779790277,0.10541666666666667,0.14489990467111535,0.03958333333333333,0.1691305211312361,0.10531657133778202,6|6c1c0e698f|e93b9573e2
ovrbench,FootballOutcome,189,508,4,1.0,0,1.0,0.005905511811023622,1.0,0.07480314960629922,1.0,0.045275590551181105,0.9251968503937008,0.9547244094488189,4|5e5041d246|d13348dea7
ovrbench,GamingBehavior,400,2000,23,0.1875,325,0.215,0.002,0.62,0.1715,0.3575,0.019,0.4485,0.33849999999999997,23|b33855e4d1|c550e623e9
ovrbench,GeneExpressionCoactivator,561,1374,4,0.7450980392156863,143,0.36541889483065954,0.00727802037845706,0.8841354723707665,0.09461426491994178,0.8591800356506238,0.05967976710334789,0.7895212074508248,0.799500268547276,4|563e6a4884|bae1a4d7b6
ovrbench,GeneticMutationAnalysis,45,956,12,0.26666666666666666,33,0.0,0.0010460251046025104,0.3111111111111111,0.05230125523012552,0.13333333333333333,0.016736401673640166,0.2588098558809856,0.11659693165969316,12|4e9d9fce00|f386729cf0
ovrbench,GeotechnicalAnomalies,963,1695,6,0.06230529595015576,903,0.0020768431983385254,0.0011799410029498525,0.07268951194184839,0.0855457227138643,0.04776739356178609,0.04129793510324484,-0.012856210772015916,0.006469458458541251,6|f2de5ad006|4dbdcadc5c
ovrbench,GesturePhaseSegmentationProcessed,569,1180,32,0.033391915641476276,550,0.06678383128295255,0.0288135593220339,0.24253075571177504,0.25677966101694916,0.09314586994727592,0.04576271186440678,-0.014248905305174114,0.04738315808286914,32|9ca071de6a|7ef1936e80
ovrbench,HIVInfection,276,544,8,0.0,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8|9958c0a42f|5308666f8a
ovrbench,HeadingDetection,2865,2400,7,0.008726003490401396,2840,0.00034904013961605586,0.0020833333333333333,0.021291448516579405,0.05333333333333334,0.004537521815008726,0.0175,-0.032041884816753935,-0.012962478184991275,7|c049f6353c|68c4914895
ovrbench,HealthActivityObesity,3730,2400,6,0.04423592493297587,3565,0.0018766756032171583,0.0004166666666666667,0.054959785522788206,0.06583333333333333,0.022520107238605896,0.027083333333333334,-0.010873547810545121,-0.004563226094727438,6|2ffcb7c029|315aebd162
ovrbench,HealthMetrics,249,1945,3,0.10441767068273092,223,0.004016064257028112,0.0,0.08032128514056225,0.05398457583547558,0.040160642570281124,0.038560411311053984,0.02633670930508667,0.0016002312592271403,3|46f081b920|51fb44285b
ovrbench,ImageSegmentation,303,520,59,0.0,303,0.1353135313531353,0.06538461538461539,0.5874587458745875,0.4442307692307692,0.15841584158415842,0.08269230769230769,0.14322797664381826,0.07572353389185073,59|76c565fe0f|fbbe879531
ovrbench,JobChangePatterns,2864,2400,3,0.0006983240223463687,2862,0.0,0.0,0.04329608938547486,0.034166666666666665,0.03526536312849162,0.027083333333333334,0.009129422718808199,0.008182029795158287,3|272a61a6e2|65b768a7e7
ovrbench,JobMarket,109,714,5,0.0,109,0.0,0.004201680672268907,0.027522935779816515,0.04341736694677871,0.0,0.02100840336134454,-0.015894431166962195,-0.02100840336134454,5|3b9549fabc|1063931f29
ovrbench,KDD,459,1007,32,0.030501089324618737,445,0.02178649237472767,0.022840119165839126,0.23093681917211328,0.2502482621648461,0.037037037037037035,0.05561072492552135,-0.019311442992732797,-0.018573687888484312,32|0733a2628f|7df7611f82
ovrbench,KPIData,386,2400,3,0.03626943005181347,372,0.0,0.0020833333333333333,0.007772020725388601,0.030416666666666668,0.007772020725388601,0.028333333333333332,-0.022644645941278067,-0.02056131260794473,3|498471d2ab|43a1f6eaeb
ovrbench,KenyaMovement,400,2400,9,0.1025,359,0.01,0.00125,0.2475,0.15416666666666667,0.0725,0.0425,0.09333333333333332,0.029999999999999992,9|586b526fc4|24220b3b55
ovrbench,KickstarterCampaigns,31296,2400,5,0.5476738241308794,14156,0.25600715746421265,0.0008333333333333334,0.6637589468302658,0.06875,0.55607745398773,0.0375,0.5950089468302658,0.51857745398773,5|d6f53ef141|8264feb246
ovrbench,MalariaDetection,1153,2400,5,0.02515177797051171,1124,0.0017346053772766695,0.0016666666666666668,0.09540329575021683,0.05875,0.04336513443191674,0.03125,0.036653295750216836,0.012115134431916738,5|eb60e44652|0d6c64b51b
ovrbench,MalwareHardwareMetrics,802,2400,16,0.3802992518703242,497,0.12219451371571072,0.005416666666666667,0.5024937655860349,0.14208333333333334,0.31296758104738154,0.02875,0.36041043225270153,0.28421758104738154,16|445bc30f2c|7963fccf20
ovrbench,MissingInformation1,269,1025,20,0.7063197026022305,79,0.49070631970260226,0.00975609756097561,0.8736059479553904,0.27219512195121953,0.5130111524163569,0.03414634146341464,0.6014108260041708,0.4788648109529422,20|395902f201|707ef33311
ovrbench,MolecularAnomalies1,199,471,106,0.0,199,0.40703517587939697,0.07643312101910828,0.8944723618090452,0.47558386411889597,0.4271356783919598,0.08917197452229299,0.41888849769014924,0.33796370386966684,106|0f9b9648d3|99ee923195
ovrbench,MolecularBinding,239,535,10,0.46443514644351463,128,0.28451882845188287,0.007476635514018692,0.7573221757322176,0.14392523364485982,0.5146443514644351,0.048598130841121495,0.6133969420873577,0.4660462206233136,10|6d49fafce4|f06826d4de
ovrbench,NetworkHealthMonitor,1543,2400,22,0.02268308489954634,1508,0.03823720025923526,0.004583333333333333,0.5223590408295529,0.13875,0.09397278029812055,0.023333333333333334,0.3836090408295528,0.07063944696478722,22|3e8b950260|83fa5c6286
ovrbench,NeuroSignalEEG,14578,2400,12,0.07127177939360681,13539,0.018109480038414047,0.0016666666666666668,0.224584991082453,0.2125,0.06852791878172589,0.04375,0.012084991082453006,0.02477791878172589,12|e839496a0d|5b7eab660a
ovrbench,OrbitalAnomalies,113,591,11,1.0,0,1.0,0.00676818950930626,1.0,0.18104906937394247,1.0,0.07445008460236886,0.8189509306260575,0.9255499153976311,11|68b0f99952|bed7f818b9
