corpus,dataset,n_norm,n_anom,n_hard,frac_triv,n_eff,point_anom,fp
oddbench,WaterMeterAnomaly,2400,1595,1,0.9993730407523511,1,False,5|e4dd8fb735|7fb3b2bff3
oddbench,WaterPointFunctionality,2400,524,511,0.02480916030534351,203,False,13|775833561c|fc35dbc3ae
oddbench,WaterQualityComplaints,493,172,161,0.06395348837209303,95,False,6|2f5ab4b98f|9289442e22
oddbench,WeatherEvents,2400,506,375,0.25889328063241107,27,False,7|817c970dcc|a35202bb5e
oddbench,WebTrafficError,2400,433,30,0.930715935334873,30,False,6|4fe6a2ada0|8e656f77c2
oddbench,WindTurbineFault,2400,576,574,0.003472222222222222,99,False,4|74d0db40a2|b13065449d
oddbench,WindmillAnomaly,2400,236,93,0.6059322033898306,74,False,17|387af95480|25dd9a5970
oddbench,WindowsEditionAnomaly,2400,479,181,0.6221294363256785,154,False,26|bbec81a04c|b5b0aeec39
oddbench,WorkforceDemographics,2400,460,60,0.8695652173913043,22,False,91|55091021ca|540b232f54
oddbench,ZookeeperLogs,2400,617,590,0.04376012965964344,34,False,3|d9dfdf6c57|8ca2b1b03a
ovrbench,AbstractAnomalyBatch,2400,422,291,0.3104265402843602,222,False,65|270512c7fd|e346ea3b1e
ovrbench,ActivityRecognition,1059,176,0,1.0,0,False,75|cdbf3c98c7|41f4c22e92
ovrbench,AirPressure,2400,1000,82,0.918,72,False,168|d30d08eb31|088dfa53e4
ovrbench,AmazonReviewAnomalies,2400,1564,739,0.5274936061381074,503,False,3|25a1b6fbf5|4e508188da
ovrbench,BCellImmunity,2400,699,559,0.20028612303290416,484,False,10|90aca6a6c6|97d0bde94b
ovrbench,BNG(cmc),2400,4574,4336,0.05203323130738959,421,False,2|4ce842962f|1e06cc7f78
ovrbench,BankruptcyForecast,2400,203,186,0.08374384236453201,150,False,64|89bc492a70|6add96888e
ovrbench,BatchProcessingEvents,2400,1394,791,0.43256814921090386,380,False,6|52df74f087|6b08da6333
ovrbench,BoundingBoxClassification,2400,15088,2131,0.8587619300106044,479,False,4|fdd81e067e|c5abc44f01
ovrbench,BoxTracking,2400,3426,65,0.9810274372446001,46,False,12|0b844fc849|961b7aad0f
ovrbench,BrainEEGSignals,440,250,224,0.104,192,False,14|ec90473025|34e908b222
ovrbench,BreastCancer,1364,616,488,0.2077922077922078,434,False,4|22c1ff6d1e|c2128305f6
ovrbench,BusinessAnomalies,2400,1988,857,0.5689134808853119,581,False,5|60446e6355|0ef38d6b6f
ovrbench,CarSales,2008,719,0,1.0,0,False,4|0f1b466717|1245510ac6
ovrbench,CardiacHealth,2400,5247,3466,0.33943205641318847,486,False,5|4d6b8eeb73|8a95aad41e
ovrbench,CareerDayAnomaly,1778,106,80,0.24528301886792453,72,False,8|a64ad56e47|237d339cc0
ovrbench,CelestialObjects2,2400,9069,1347,0.8514720476347999,497,False,14|95e7258530|86908407fc
ovrbench,CombatStats,330,175,169,0.03428571428571429,136,False,11|38c52ee20e|67bd5ee757
ovrbench,Contaminant-detection-in-packaged-cocoa-,480,118,117,0.00847457627118644,75,False,30|516a7432d9|f1bf4eb1c9
ovrbench,CreditCustomerData,2400,1368,1303,0.04751461988304093,498,False,7|7a1f554889|90634a2339
ovrbench,CreditRisk,2400,400,49,0.8775,44,False,30|db6e4de114|4b22767969
ovrbench,CreditScoringAnomalies,2400,6565,6153,0.06275704493526275,346,False,41|b780b9fe2c|4c30e640e0
ovrbench,CropWeedDetection,386,86,79,0.08139534883720931,72,False,4|d2d6960f87|c7e589a9e2
ovrbench,CryptoTradingSignals,374,85,85,0.0,80,False,173|50a86bfca7|d922d29df3
ovrbench,CryptojackingSystem,2400,598,415,0.3060200668896321,349,False,14|f360483b75|4a917de846
ovrbench,CustomerChurn2,2400,1027,941,0.08373904576436222,487,False,5|18b77bfe9f|ca8e150c5d
ovrbench,DiabetesMetrics,336,160,160,0.0,108,False,12|3524ac29f5|cdcd500e45
ovrbench,DiabeticRetinopathy,445,80,73,0.0875,72,False,16|c9ebc94bb7|14b3fdc6a6
ovrbench,DiskHealthPrediction,550,205,35,0.8292682926829268,29,False,6|61211b23fb|3451e49130
ovrbench,ECGAnomaly,1168,581,13,0.9776247848537005,12,False,140|c3b70a7f10|23cead8f19
ovrbench,EEGEyeState,2400,1133,1013,0.1059135039717564,506,False,14|137927a240|2613638929
ovrbench,ElectronicCommerceAnomalies,685,91,91,0.0,87,False,73|2582af2751|d549d15657
